 x,date,title_translate,title,searchCount,rank,words_list,"Coron-Related ( 1 yes, 0 not ) "
1443,2020/01/29,O'Neal Bryant memory of tears,奥尼尔缅怀科比落泪,7473636,44,"['尼尔', '奥尼尔', '缅怀', '科比', '落泪']",
1444,2020/01/29,It found that patients flight 116 trips,这116个车次航班发现患者,7436546,45,"['这', '116', '个', '车次', '航班', '发现', '患者']",
1445,2020/01/29,The amount of added Vitamin C may fight the new virus crown,适量补充维C可抗击新冠病毒,7323338,46,"['适量', '补充', '维', 'C', '可', '抗击', '新冠', '病毒']",
1446,2020/01/29,Gilbert Air travel at home,李佳航在家旅游,7258143,47,"['李佳航', '在家', '旅游']",
1447,2020/01/29,"Wuhan, Hubei Party Secretary in response to discrimination",武汉市委书记回应歧视湖北人,7192124,48,"['武汉', '市委', '书记', '市委书记', '回应', '歧视', '湖北', '人']",
1448,2020/01/29,Huanggang version of the official opening of Xiaotangshan,黄冈版小汤山正式启用,7174927,49,"['黄冈', '版', '小汤', '小汤山', '正式', '启用']",
1449,2020/01/29,Inner Mongolia new three cases of new pneumonia,内蒙古新增3例新型肺炎,7030142,50,"['内蒙', '蒙古', '内蒙古', '新增', '3', '例', '新型', '肺炎']",
1450,2020/01/30,Bryant wife replacement Avatar,科比妻子更换头像,10859536,1,"['科比', '妻子', '更换', '头像']",
1451,2020/01/30,Anhui added 48 cases of confirmed cases,安徽新增48例确诊病例,10526469,2,"['安徽', '新增', '48', '例', '确诊', '病例']",
1452,2020/01/30,Women have a new boyfriend lied to the police pneumonia,女子报警谎称男友有新型肺炎,10284085,3,"['女子', '报警', '谎称', '男友', '有', '新型', '肺炎']",
1453,2020/01/30,JJ Stay With You,林俊杰 Stay With You,10011683,4,"['俊杰', '林俊杰', ' ', 'Stay', ' ', 'With', ' ', 'You']",
1454,2020/01/30,Hubei long to respond to criticism of friends,湖北省长回应网友批评,9739573,5,"['湖北', '湖北省', '长', '回应', '网友', '批评']",
1455,2020/01/30,Of the total of confirmed cases increased to 7711 cases,全国累计确诊病例增至7711例,9567416,6,"['全国', '累计', '确诊', '病例', '增至', '7711', '例']",
1456,2020/01/30,Raytheon Hill Hospital all the electricity,雷神山医院全部通电,9464403,7,"['雷', '神山', '医院', '全部', '通电']",
1457,2020/01/30,SF respond intercepted parcel courier sell masks,顺丰回应快递员拦截包裹卖口罩,9249524,8,"['顺丰', '回应', '快递', '员', '拦截', '包裹', '卖', '口罩']",
1458,2020/01/30,Yen value of those spectacles seal,那些被眼镜封印的颜值,9238021,9,"['那些', '被', '眼镜', '封印', '的', '颜值']",
1459,2020/01/30,"Zhong Nanshan, academician personally demonstrate how to take off the mask",钟南山院士亲自示范如何脱口罩,9233119,10,"['南山', '钟南山', '院士', '亲自', '示范', '如何', '脱', '口罩']",
1460,2020/01/30,Spectators NBA right Zhilong,权志龙观赛NBA,9175818,11,"['权志龙', '观赛', 'NBA']",
1461,2020/01/30,Hebei 17 new confirmed cases,河北新增17例确诊病例,9065164,12,"['河北', '新增', '17', '例', '确诊', '病例']",
1462,2020/01/30,Wife Vanessa Bryant made a long article,科比妻子瓦妮莎发长文,9039107,13,"['科比', '妻子', '瓦妮', '莎发', '长文']",
1463,2020/01/30,Playing nurse the patient's family pneumonia jingfangxingju,打护士肺炎病人家属被刑拘,8981845,14,"['打', '护士', '肺炎', '病人', '家属', '被', '刑拘']",
1464,2020/01/30,The stage is everywhere,舞台无处不在,8910969,15,"['舞台', '无处', '不在', '无处不在']",
1465,2020/01/30,"Huashan Hospital, director of hard core",华山医院硬核主任,8869601,16,"['华山', '医院', '华山医院', '硬核', '主任']",
1466,2020/01/30,The new pet will be infected with pneumonia,宠物也会感染新型肺炎,8782832,17,"['宠物', '也', '会', '感染', '新型', '肺炎']",
1467,2020/01/30,Beijing Capital International Airport canceled flights 546 sorties,首都机场取消航班546架次,8773177,18,"['首都', '机场', '首都机场', '取消', '航班', '546', '架次']",
1468,2020/01/30,One six five people diagnosed with the remaining two and a half years old baby,一家6口5人确诊剩下2岁半宝宝,8685610,19,"['一家', '6', '口', '5', '人', '确诊', '剩下', '2', '岁', '半', '宝宝']",
1469,2020/01/30,The baby may love the way masks,宝宝的可爱戴口罩方式,8571316,20,"['宝宝', '的', '可', '爱戴', '口罩', '方式']",
1470,2020/01/30,Wife Vanessa Bryant starter culture,科比妻子瓦妮莎首发文,8406502,21,"['科比', '妻子', '瓦妮', '莎', '首发', '文']",
1471,2020/01/30,Zhejiang new 132 cases of confirmed cases,浙江新增132例确诊病例,8388531,22,"['浙江', '新增', '132', '例', '确诊', '病例']",
1472,2020/01/30,Police on duty for the unfortunate death prevention initiative,民警为防疫主动值班不幸殉职,8334017,23,"['民警', '为', '防疫', '主动', '值班', '不幸', '殉职']",
1473,2020/01/30,Xu Zheng Wang Yibo evaluation concert,徐峥评价王一博的演唱,8232031,24,"['徐峥', '评价', '王一博', '的', '演唱']",
1474,2020/01/30,Dean Jinyintan Hospital responds to Amyotrophic Lateral Sclerosis disease,金银潭医院院长回应渐冻症,8221466,25,"['金银', '潭', '医院', '院长', '医院院长', '回应', '渐冻症']",
1475,2020/01/30,Wuhan courier sent without rejection,武汉发来的快递不用拒收,8201241,26,"['武汉', '发来', '的', '快递', '不用', '拒收']",
1476,2020/01/30,Eve sixth comparison with FIG.,除夕与初六对比图,8151646,27,"['除夕', '与', '初六', '对比', '图']",
1477,2020/01/30,Sister letters coming micro,姐姐微信来啦,8025122,28,"['姐姐', '微信', '来', '啦']",
1478,2020/01/30,Outbound lost clothing clothing masks 5800 to return home,出境游丢掉衣服装5800个口罩回国,7991362,29,"['出境', '出境游', '丢掉', '衣服', '装', '5800', '个', '口罩', '回国']",
1479,2020/01/30,Finland confirmed the first case of the new cases of pneumonia,芬兰确诊首例新型肺炎病例,7989084,30,"['芬兰', '确诊', '首例', '新型', '肺炎', '病例']",
1480,2020/01/30,"Zhejiang, more than 500,000 masks increase is served daily",浙江每天多增加50万只口罩供应,7928145,31,"['浙江', '每天', '多', '增加', '50', '万', '只', '口罩', '供应']",
1481,2020/01/30,Online users overseer excavator-day mission,网友在线监工挖掘机天团,7858089,32,"['网友', '在线', '监工', '挖掘', '挖掘机', '天团']",
1482,2020/01/30,Xieteng Fei wreck a child,谢腾飞 好惨一孩子,7800806,33,"['谢', '腾飞', ' ', '好惨', '一', '孩子']",
1483,2020/01/30,"97 anonymous guy donated 250,000 masks",97年小伙匿名捐25万只口罩,7767910,34,"['97', '年', '小伙', '匿名', '捐', '25', '万', '只', '口罩']",
1484,2020/01/30,Guangdong added 70 cases of confirmed cases,广东新增70例确诊病例,7759332,35,"['广东', '新增', '70', '例', '确诊', '病例']",
1485,2020/01/30,Zhang Guowei International Invitational high jump championship,国际跳高邀请赛张国伟夺冠,7738456,36,"['国际', '跳高', '邀请', '邀请赛', '张国伟', '夺冠']",
1486,2020/01/30,Henan new 72 cases of confirmed cases,河南新增72例确诊病例,7572928,37,"['河南', '新增', '72', '例', '确诊', '病例']",
1487,2020/01/30,Huanggang Wei health committee,黄冈卫健委,7540849,38,"['黄冈', '卫健委']",
1488,2020/01/30,Shandong postpone the resumption of work time,山东推迟复工时间,7535556,39,"['山东', '推迟', '复工', '时间']",
1489,2020/01/30,Hunan five people diagnosed with the new crown after dinner pneumonia,湖南5人聚餐后被确诊为新冠肺炎,7511159,40,"['湖南', '5', '人', '聚餐', '后', '被', '确诊', '为', '新冠', '肺炎']",
1490,2020/01/30,After 95 nurse's hand,95后护士的手,7358128,41,"['95', '后', '护士', '的', '手']",
1491,2020/01/30,Virus in wool clothing shorter survival time,病毒在毛质衣物上存活时间更短,7354876,42,"['病毒', '在', '毛质', '衣物', '上', '存活', '时间', '更', '短']",
1492,2020/01/30,That infected female nurses in emergency department,那个被感染了的急诊科女护士,7327563,43,"['那个', '被', '感染', '了', '的', '急诊', '急诊科', '护士', '女护士']",
1493,2020/01/30,White House temporarily suspended Sino-US flights,白宫暂时不暂停中美航班,7295783,44,"['白宫', '暂时', '不', '暂停', '中', '美', '航班']",
1494,2020/01/30,Wang Bo Dengtai version of GQ Cover,王一博登泰版GQ封面,7277548,45,"['王一博', '登泰版', 'GQ', '封面']",
1495,2020/01/30,Xiaozhan eat gold dumplings,肖战吃到金币饺子,7258132,46,"['肖战', '吃', '到', '金币', '饺子']",
1496,2020/01/30,Chinese women's football is isolated in Australia 14 days,中国女足在澳洲被隔离14天,7210339,47,"['中国', '女足', '中国女足', '在', '澳洲', '被', '隔离', '14', '天']",
1497,2020/01/30,Hubei Provincial Committee expressed condolences for the dead epidemic,湖北省委书记为疫情逝者表示哀悼,7168583,48,"['湖北', '省委', '湖北省', '湖北省委', '书记', '为', '疫情', '逝者', '表示', '哀悼']",
1498,2020/01/30,Wang Yuan Ouyang Nana dominate large,王源欧阳娜娜 大主宰,7047084,49,"['王源', '欧阳', '娜娜', ' ', '大', '主宰']",
1499,2020/01/30,Deng purple chess sing Wuhan refueling,邓紫棋自弹自唱为武汉加油,7046778,50,"['邓紫棋', '自弹', '自唱', '自弹自唱', '为', '武汉', '加油']",
1500,2020/01/31,Bryant wife replacement Avatar,科比妻子更换头像,13452130,1,"['科比', '妻子', '更换', '头像']",
1501,2020/01/31,Of the total 9692 cases diagnosed with pneumonia new,全国累计确诊新型肺炎9692例,13357940,2,"['全国', '累计', '确诊', '新型', '肺炎', '9692', '例']",
1502,2020/01/31,The new crown pneumonia constitutes an international health emergencies,新冠肺炎构成国际突发卫生事件,13094471,3,"['新冠', '肺炎', '构成', '国际', '突发', '卫生', '生事', '事件', '卫生事件']",
1503,2020/01/31,US first case of human to human transmission cases,美国出现首例人传人病例,12768912,4,"['美国', '出现', '首例', '人', '传人', '病例']",
1504,2020/01/31,SF respond intercepted parcel courier sell masks,顺丰回应快递员拦截包裹卖口罩,12617047,5,"['顺丰', '回应', '快递', '员', '拦截', '包裹', '卖', '口罩']",
1505,2020/01/31,Hebei enterprises return to work no earlier than February 9,河北企业复工不早于2月9日,12402878,6,"['河北', '企业', '复工', '不早', '于', '2', '月', '9', '日']",
1506,2020/01/31,Li Keqiang again shook hands with Zhong Nanshan,李克强再次与钟南山握手,12073306,7,"['李克强', '再次', '与', '南山', '钟南山', '握手']",
1507,2020/01/31,"Huanggang Wei, director of health committee is removed from office",黄冈卫健委主任被免职,11969879,8,"['黄冈', '卫健委', '主任', '被', '免职']",
1508,2020/01/31,Shanghai medical experts to respond to the first-line party leader,上海医疗专家组长回应党员上一线,11795189,9,"['上海', '医疗', '专家', '组长', '回应', '党员', '上', '一线']",
1509,2020/01/31,Henan new 74 cases total 352 cases diagnosed,河南新增74例累计确诊352例,11538911,10,"['河南', '新增', '74', '例', '累计', '确诊', '352', '例']",
1510,2020/01/31,Wang Yuan Ouyang Nana dominate large,王源欧阳娜娜 大主宰,11373348,11,"['王源', '欧阳', '娜娜', ' ', '大', '主宰']",
1511,2020/01/31,Ministry of Foreign Affairs to respond to the World Health Organization decided,外交部回应世界卫生组织决定,11208251,12,"['外交', '外交部', '回应', '世界', '卫生', '组织', '世界卫生组织', '决定']",
1512,2020/01/31,Slipped instantly masks distressed cry,褪下口罩的瞬间心疼哭了,10927207,13,"['褪下', '口罩', '的', '瞬间', '心疼', '哭', '了']",
1513,2020/01/31,Beijing transition period from the input to the proliferation of,北京由输入期向扩散期过渡,10707707,14,"['北京', '由', '输入', '期向', '扩散', '期', '过渡']",
1514,2020/01/31,New Sichuan confirmed 36 cases of a total of 177 cases,四川新增36例累计确诊177例,10649457,15,"['四川', '新增', '36', '例', '累计', '确诊', '177', '例']",
1515,2020/01/31,Provincial secretary of the inspection epidemic was stopped by the village uncle,省委书记检查防疫被村口大爷拦住,10562818,16,"['省委', '书记', '省委书记', '检查', '防疫', '被', '村口', '大爷', '拦住']",
1516,2020/01/31,Chongqing Nantong fly 83 flights were observed Medicine,重庆飞南通航班83人被医学观察,10387313,17,"['重庆', '飞', '南通', '航班', '83', '人', '被', '医学', '观察', '医学观察']",
1517,2020/01/31,Anhui added 37 cases total 237 cases diagnosed,安徽新增37例累计确诊237例,10279441,18,"['安徽', '新增', '37', '例', '累计', '确诊', '237', '例']",
1518,2020/01/31,Do not rush vegetables Reminder,不抢蔬菜的温馨提醒,10268038,19,"['不', '抢', '蔬菜', '的', '温馨', '提醒']",
1519,2020/01/31,"14, T156 and K1454 times a passenger",14日T156和K1454次乘客,10134650,20,"['14', '日', 'T156', '和', 'K1454', '次', '乘客']",
1520,2020/01/31,I came back a year to supervise you do housework,我回来要监督你做一年的家务,10105775,21,"['我', '回来', '要', '监督', '你', '做', '一年', '的', '家务']",
1521,2020/01/31,"97 anonymous guy donated 250,000 masks",97年小伙匿名捐25万只口罩,10006634,22,"['97', '年', '小伙', '匿名', '捐', '25', '万', '只', '口罩']",
1522,2020/01/31,Wuhan family members of a patient assaulted a doctor jingfangxingju,武汉一患者家属殴打医生被刑拘,9977238,23,"['武汉', '一', '患者', '家属', '殴打', '医生', '被', '刑拘']",
1523,2020/01/31,"Wuhan, a help to get identity cards open house detention",拿身份证帮武汉一家开房被拘留,9909217,24,"['拿', '身份', '身份证', '帮', '武汉', '一家', '开房', '被', '拘留']",
1524,2020/01/31,Beijing a total of seven cases of new confirmed 121 cases,北京新增7例累计确诊121例,9865711,25,"['北京', '新增', '7', '例', '累计', '确诊', '121', '例']",
